start,end,duration_hr,P_in,peak_intensity_in_hr,Q_in,runoff_ratio
1991-03-29,1991-03-30 23:00:00,48.0,1.05,0.03375,0.31654847579199047,0.3014747388495147
1991-04-13,1991-04-16 23:00:00,96.0,1.0600000000000003,0.024166666666666666,0.25052677824267783,0.23634601721007337
1991-05-17,1991-05-19 23:00:00,72.0,1.0700000000000003,0.04083333333333333,0.21767961962723473,0.20343889684788286
1991-07-02,1991-07-06 23:00:00,120.0,1.12,0.017083333333333332,0.2516160251046025,0.2246571652719665
1991-07-26,1991-07-27 23:00:00,48.0,2.1,0.0775,0.4518170048814506,0.21515095470545265
1991-09-24,1991-09-26 23:00:00,72.0,1.6900000000000002,0.05416666666666667,0.4906454137029288,0.290322730001733
1991-10-06,1991-10-06 23:00:00,24.0,1.25,0.052083333333333336,0.48326252440725237,0.3866100195258019
1991-10-16,1991-10-18 23:00:00,72.0,1.3900000000000001,0.025416666666666667,0.2336545666467424,0.16809681053722472
1991-11-21,1991-11-23 23:00:00,72.0,1.16,0.03333333333333333,0.2384283577405858,0.20554168770740155
1991-11-30,1991-12-04 23:00:00,120.0,2.4200000000000004,0.04125,0.7350860251046026,0.30375455582834815
1991-12-09,1991-12-10 23:00:00,48.0,1.17,0.04541666666666667,0.37862998953974897,0.32361537567499915
1991-12-29,1991-12-30 23:00:00,48.0,1.2400000000000002,0.048749999999999995,0.332842719665272,0.2684215481171548
1992-01-03,1992-01-05 23:00:00,72.0,1.6,0.03791666666666667,1.0460660041841006,0.6537912526150628
1992-03-26,1992-03-27 23:00:00,48.0,1.5199999999999998,0.0525,0.557383179916318,0.3666994604712619
1992-04-22,1992-04-26 23:00:00,120.0,2.4899999999999998,0.08958333333333333,0.857672979079498,0.34444697954999925
1992-05-08,1992-05-09 23:00:00,48.0,1.26,0.03791666666666667,0.3587845786013151,0.28474966555659925
1992-05-30,1992-05-31 23:00:00,48.0,1.4699999999999998,0.048749999999999995,0.32584041841004185,0.2216601485782598
1992-07-21,1992-07-28 23:00:00,192.0,4.670000000000001,0.09583333333333333,1.122857907949791,0.2404406655138738
1992-07-31,1992-08-01 23:00:00,48.0,1.03,0.03,0.27599959414225944,0.26796077101190235
1992-08-11,1992-08-18 23:00:00,192.0,2.14,0.018333333333333333,0.4671535265989242,0.218296040466787
1992-09-02,1992-09-04 23:00:00,72.0,1.04,0.0375,0.6518364435146443,0.6267658110717733
1992-09-06,1992-09-09 23:00:00,96.0,1.35,0.0325,0.43182054715159324,0.3198670719641431
1992-09-26,1992-09-29 23:00:00,96.0,2.3000000000000003,0.07208333333333333,0.6689771194077889,0.29085961713382125
1992-10-30,1992-11-03 23:00:00,120.0,1.9900000000000002,0.03875,0.5076668410041841,0.2551089653287357
1992-11-21,1992-11-27 23:00:00,168.0,1.71,0.051666666666666666,0.5979965271966527,0.34970557146003084
1992-12-10,1992-12-12 23:00:00,72.0,2.8000000000000007,0.07708333333333334,1.169851129707113,0.4178039748953974
1993-01-08,1993-01-13 23:00:00,144.0,1.62,0.024583333333333332,0.4407559623430963,0.2720715816932693
1993-02-12,1993-02-13 23:00:00,48.0,1.02,0.030416666666666665,0.34859011715481175,0.3417550168184429
1993-03-04,1993-03-06 23:00:00,72.0,2.3600000000000003,0.05958333333333333,1.6328977510460254,0.6919058267144175
1993-03-13,1993-03-14 23:00:00,48.0,2.35,0.05333333333333334,1.0343955020920503,0.4401682987625746
1993-03-28,1993-03-30 23:00:00,72.0,1.2699999999999998,0.0425,0.6376762343096235,0.5021072711099398
1993-04-10,1993-04-12 23:00:00,72.0,1.03,0.024166666666666666,0.3166596234309624,0.3074365276028761
1993-04-17,1993-04-17 23:00:00,24.0,1.37,0.05708333333333334,0.0703342259414226,0.05133885105213329
1993-05-05,1993-05-06 23:00:00,48.0,1.44,0.03958333333333333,0.5897493723849373,0.40954817526731757
1993-05-13,1993-05-14 23:00:00,48.0,1.1799999999999997,0.04833333333333333,0.14477646861924687,0.12269192255868382
1993-08-03,1993-08-08 23:00:00,144.0,4.19,0.09583333333333333,0.9062675351844809,0.21629296782445842
1993-09-16,1993-09-19 23:00:00,96.0,1.2199999999999995,0.024583333333333332,0.3071053723849373,0.2517257150696208
1993-09-25,1993-09-28 23:00:00,96.0,1.7099999999999997,0.041666666666666664,0.3058378851274249,0.17885256440200287
1993-11-27,1993-11-28 23:00:00,48.0,4.56,0.18958333333333333,2.9300295995218173,0.6425503507723284
1993-12-04,1993-12-06 23:00:00,72.0,2.27,0.09000000000000001,0.9558141213389123,0.4210634895766133
1994-01-18,1994-01-18 23:00:00,24.0,1.21,0.050416666666666665,0.13151877824267785,0.1086932051592379
1994-02-08,1994-02-12 23:00:00,120.0,2.1699999999999995,0.048749999999999995,0.13693389121338914,0.06310317567437289
1994-02-21,1994-02-24 23:00:00,96.0,1.87,0.0375,1.113832719665272,0.5956324704092363
1994-03-01,1994-03-03 23:00:00,72.0,2.22,0.06375,0.9507569037656904,0.42826887557013077
1994-03-08,1994-03-10 23:00:00,72.0,1.3900000000000001,0.044583333333333336,0.6228935983263598,0.4481248908822732
1994-03-27,1994-04-01 23:00:00,144.0,3.5100000000000007,0.05708333333333334,1.8614450836820085,0.5303262346672388
1994-06-16,1994-06-17 23:00:00,48.0,1.3900000000000003,0.05625,0.12639153765690378,0.09092916378194514
1994-06-24,1994-06-25 23:00:00,48.0,1.34,0.034999999999999996,0.13140985355648538,0.09806705489289953
1994-07-03,1994-07-04 23:00:00,48.0,1.6300000000000001,0.06666666666666667,0.2438073982502853,0.14957509095109528
1994-07-14,1994-07-15 23:00:00,48.0,1.01,0.03958333333333333,0.3909618200836821,0.38709091097394266
1994-07-21,1994-07-29 23:00:00,216.0,2.7800000000000002,0.04833333333333333,0.5419469958158996,0.19494496252370486
1994-08-14,1994-08-18 23:00:00,120.0,3.4299999999999997,0.06416666666666666,1.1933477405857742,0.3479147931736951
1994-09-22,1994-09-23 23:00:00,48.0,1.53,0.059166666666666666,0.4769812008368201,0.31175241884759486
1994-09-26,1994-09-27 23:00:00,48.0,1.7199999999999998,0.04083333333333333,0.5628294142259415,0.32722640361973343
1994-11-01,1994-11-02 23:00:00,48.0,1.01,0.022083333333333333,0.19808732217573224,0.19612606156013093
1995-01-07,1995-01-07 23:00:00,24.0,1.12,0.04666666666666667,0.28718771548117156,0.25641760310818884
1995-01-14,1995-01-16 23:00:00,72.0,1.06,0.03666666666666667,0.39913117154811717,0.3765388410831294
1995-03-09,1995-03-09 23:00:00,24.0,1.28,0.05333333333333334,0.2532145302396348,0.19782385174971467
1995-04-30,1995-05-05 23:00:00,144.0,1.26,0.025416666666666667,0.20477841004184102,0.16252254765225477
1995-05-09,1995-05-11 23:00:00,72.0,1.1300000000000001,0.029583333333333333,0.3089311576011158,0.2733904049567396
1995-05-17,1995-05-20 23:00:00,96.0,1.7499999999999998,0.042083333333333334,0.44830288702928867,0.2561730783024507
1995-06-11,1995-06-13 23:00:00,72.0,1.11,0.02291666666666667,0.2426985645317026,0.2186473554339663
1995-06-23,1995-06-28 23:00:00,144.0,2.26,0.041666666666666664,0.32052385634588565,0.14182471519729456
1995-07-01,1995-07-02 23:00:00,48.0,1.06,0.030416666666666665,0.018128179916317995,0.017102056524828296
1995-07-04,1995-07-08 23:00:00,120.0,2.630000000000001,0.044583333333333336,0.5813855125523013,0.22105913024802323
1995-08-05,1995-08-07 23:00:00,72.0,1.94,0.0675,0.22220635983263604,0.11453936073847219
1995-09-16,1995-09-17 23:00:00,48.0,1.2499999999999998,0.049999999999999996,0.16758841004184102,0.13407072803347284
1995-09-22,1995-09-27 23:00:00,144.0,1.49,0.017083333333333332,0.25925853676031085,0.17399901795994016
1995-10-04,1995-10-06 23:00:00,72.0,1.46,0.03875,0.1767692050209205,0.12107479795953459
1995-10-14,1995-10-15 23:00:00,48.0,1.66,0.03833333333333334,0.29152914225941423,0.1756199652165146
1995-10-21,1995-10-21 23:00:00,24.0,2.13,0.08875,0.8654844351464435,0.4063307207260298
1995-11-12,1995-11-12 23:00:00,24.0,1.13,0.04708333333333333,0.975394630404463,0.8631810888535071
1995-11-14,1995-11-15 23:00:00,48.0,1.31,0.04,0.5389178521617852,0.4113876734059429
1995-11-29,1995-11-29 23:00:00,24.0,1.1,0.04583333333333334,0.1758355648535565,0.15985051350323318
1996-01-01,1996-01-03 23:00:00,72.0,1.2800000000000002,0.03166666666666667,0.4672869037656905,0.36506789356694563
1996-01-07,1996-01-10 23:00:00,96.0,2.480000000000001,0.05625,0.025363891213389122,0.010227375489269804
1996-02-02,1996-02-03 23:00:00,48.0,1.01,0.027083333333333334,0.007002301255230126,0.006932971539831808
1996-03-20,1996-03-21 23:00:00,48.0,1.17,0.047499999999999994,0.09855090655509065,0.08423154406418004
1996-04-09,1996-04-10 23:00:00,48.0,1.3099999999999998,0.029583333333333333,0.07702531380753139,0.05879794947139801
1996-04-16,1996-04-17 23:00:00,48.0,1.0499999999999998,0.042916666666666665,0.2351884040645547,0.22398895625195692
1996-05-05,1996-05-10 23:00:00,144.0,3.0200000000000005,0.03958333333333333,0.7705643514644352,0.255153758763058
1996-05-27,1996-05-30 23:00:00,96.0,1.5299999999999998,0.025416666666666667,0.3127694560669456,0.20442448108950698
1996-06-18,1996-06-21 23:00:00,96.0,1.24,0.027083333333333334,0.1681070990237099,0.13557024114815314
1996-07-13,1996-07-15 23:00:00,72.0,2.459999999999999,0.09458333333333334,0.46534889311525307,0.18916621671351758
1996-07-19,1996-07-20 23:00:00,48.0,1.4799999999999998,0.048749999999999995,0.44673267402054023,0.30184640136522994
1996-08-13,1996-08-14 23:00:00,48.0,2.1700000000000004,0.08958333333333333,0.3697059456066946,0.1703714035053892
1996-09-04,1996-09-07 23:00:00,96.0,5.500000000000001,0.16291666666666668,3.645228280715101,0.6627687783118364
1996-09-17,1996-09-17 23:00:00,24.0,1.19,0.04958333333333333,0.40976429567642964,0.3443397442659073
1996-10-08,1996-10-10 23:00:00,72.0,1.8900000000000006,0.06333333333333334,0.5075112343096234,0.26852446259768425
1996-10-19,1996-10-21 23:00:00,72.0,2.6100000000000003,0.10125,1.4184795062761506,0.5434787380368392
1996-11-09,1996-11-09 23:00:00,24.0,2.53,0.10541666666666666,0.3504262761506276,0.13850840954570262
1996-12-01,1996-12-02 23:00:00,48.0,1.63,0.04416666666666667,0.7121599721059972,0.4369079583472376
1996-12-06,1996-12-06 23:00:00,24.0,1.06,0.04416666666666667,0.6587350069735007,0.6214481197863214
1996-12-12,1996-12-14 23:00:00,72.0,1.8899999999999997,0.03916666666666666,1.1789152196652721,0.6237646664895621
1997-01-25,1997-01-25 23:00:00,24.0,1.04,0.043333333333333335,0.5977242154811716,0.5747348225780496
1997-03-02,1997-03-04 23:00:00,72.0,2.4200000000000004,0.049999999999999996,0.7282393305439331,0.30092534319997233
1997-04-28,1997-04-28 23:00:00,24.0,1.22,0.050833333333333335,0.2668654811715481,0.21874219768159683
1997-05-26,1997-05-26 23:00:00,24.0,3.66,0.1525,1.1883683263598328,0.32469079955186686
1997-06-02,1997-06-04 23:00:00,72.0,1.39,0.035416666666666666,0.2548059623430962,0.18331364197345051
1997-08-20,1997-08-21 23:00:00,48.0,2.08,0.044583333333333336,0.3645864853556486,0.17528196411329258
1997-09-10,1997-09-12 23:00:00,72.0,2.1199999999999997,0.07125,0.3716082374476988,0.17528690445646172
